,jobTitle,jobLink,companyName,companyLocation,Salary,jobMetaData,jobPosting
207,CDL A Drivers jobs in United States,,,,,,
208,REGIONAL USPS CLASS A DRIVER,https://www.indeed.com/rc/clk?jk=2258f6e8165f2228&bb=u3K7c948jR9EfxrWq5R8gpGX1f2aw7tM9dOvg0qbnEA56C1Q20EotYFOXiQsqWxli2cfvdQlzMp7HaPIVAxqex-ZLr96m_7lCR0Ilk1LEX4%3D&xkcb=SoCI67M3FOkXWugJWz0LbzkdCdPP&fccid=3dc8a8a4951d1d50&vjs=3,Sadler Brothers Trucking,"Jacksonville, FL 32220 (Whitehouse area)",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Posted 2 days ago
209,Class A Local Driver - Recent CDL Graduates OK,https://www.indeed.com/rc/clk?jk=a991661de858b6ac&bb=u3K7c948jR9EfxrWq5R8gjAFSqHb_Gcr8DpPqb47Y8ZW7z05n9HGTBaQ0_yP8B6Yv4lLCz6GnOzab6bruoaTSVSctcWdmZut83_JvnAQZ_A%3D&xkcb=SoA867M3FOkXWugJWz0KbzkdCdPP&fccid=ae0abf4cdc5a7ef6&vjs=3,Beast Mode Truckin,"Columbus, GA",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Posted 3 days ago
210,Truck Driver CDL A,https://www.indeed.com/rc/clk?jk=4c28b983d17dcbcb&bb=u3K7c948jR9EfxrWq5R8gnV-sZJ6U7xj2uA3NNNBD9ERRpFuey0UUOUlZVb6KAVfARKbk-Is-bVITys99FZ0NtFX0aU_x2Tm15mH1R6TatA%3D&xkcb=SoCh67M3FOkXWugJWz0JbzkdCdPP&fccid=9a5ca705ff925297&cmp=Clio-Auto-Mall-%2526-Wholesale%2C-LTD&ti=Truck+Driver&vjs=3,N & E Transport Inc.,"Clio, MI 48420",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Active 1 day ago
211,"Class A CDL Team Driver, OTR/5 days, home 2 weekly FedEx",https://www.indeed.com/rc/clk?jk=7187e8ff17530f16&bb=u3K7c948jR9EfxrWq5R8gl3DA16DvEOwCpRzHJwNOLdD2q63RJOhY8JOKgrlLF5axYB0BvnHcFqRkTCTecYLjwPE4XYE9yrDhQMCJPnREpc%3D&xkcb=SoAV67M3FOkXWugJWz0IbzkdCdPP&fccid=398b505c44c84196&cmp=KODA-Express&ti=Truck+Driver&vjs=3,KODA Express Inc a FedEx Ground Contracted Service...,"Atlanta, GA",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Active Just posted
212,Tractor Trailer Driver,https://www.indeed.com/rc/clk?jk=47e8082ad557a00f&bb=u3K7c948jR9EfxrWq5R8guZ0P3z-5g5Q-uCbIM5UyjH2QshSHFQ28UUVlUjCKglDEyOYTb876CUuIfd2pEeexgsDlgHPtAHJHkv69vE_MPU%3D&xkcb=SoCb67M3FOkXWugJWz0PbzkdCdPP&fccid=b5bfe68bd199db6f&cmp=Abstar-Freight&ti=Tractor+Trailer+Driver&vjs=3,Abstar Freight,"Little Rock, AR",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Active 2 days ago
213,Truck Driver,https://www.indeed.com/rc/clk?jk=945d0ff5c25c2aa7&bb=u3K7c948jR9EfxrWq5R8gnIPWi7zGNXbSTBzNMiAg8VbVlr_f4PVPGEvLCGuOjF7szeAYGf81Y-VVYYG2UceVROJm4nWgeBksuXvaXcGEAU%3D&xkcb=SoAv67M3FOkXWugJWz0ObzkdCdPP&fccid=f8f70c13c27ace35&vjs=3,Marvin,"Roanoke, VA 24012",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Posted 30+ days ago
214,CDL A Delivery Driver- Average Pay 90K,https://www.indeed.com/rc/clk?jk=36b77cee9fb8a2c1&bb=u3K7c948jR9EfxrWq5R8gm7StXYsTNvr7dvMf3SYROkEy8Qa_26QDK5vX0mFWBa1Mi1bzxebQwvVzfnJjuHfNqa3I3-AsIFhTuCmDiPLb-c%3D&xkcb=SoCy67M3FOkXWugJWz0NbzkdCdPP&fccid=b597a702fecea190&cmp=SYGMA-Network&ti=Truck+Driver&vjs=3,Sygma,"Kansas City, MO 64153 (2nd Creek area)",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Today
215,Class A CDL Drivers,https://www.indeed.com/rc/clk?jk=c190cce5a4a735dc&bb=u3K7c948jR9EfxrWq5R8ggKS7RJZd3IVZ4QFVlpilE5Hh3A1BBM-0hhvNJxc8n70wm10nu3n-6Vt56A-7L4SXo91lSqkURQKvEVZChOf-Uw%3D&xkcb=SoAG67M3FOkXWugJWz0MbzkdCdPP&fccid=94a9036f842c1589&vjs=3,Vertical Earth Inc,"Cumming, GA 30028",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Posted 3 days ago
216,Truck Driver CDL A - FedEx Contractor,https://www.indeed.com/rc/clk?jk=b46a7249c62add9b&bb=u3K7c948jR9EfxrWq5R8go5beKWQW0ggL8SXNgFu-A0YvsVxsqfov1SS38jD-a820Jw5YHsRSxAFnlNhZO2d4Y7dtzTlsNQJj_P8TP9wpjE%3D&xkcb=SoDv67M3FOkXWugJWz0DbzkdCdPP&fccid=b6f34dfe0c85f80a&cmp=Lone-Peak-Trucking&ti=Truck+Driver&vjs=3,Lone Peak Trucking,"Jacksonville, FL",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Active 3 days ago
217,OVER THE ROAD DRIVERS,https://www.indeed.com/rc/clk?jk=82a710953740f866&bb=u3K7c948jR9EfxrWq5R8gsWrWDScyKCq7tJRhpzHKRhTwiC4P7jKfho0rOFoF05huWC5aD3TJW7H_hjwscQ9MK2hGH3HKsxsXOM09uDeoVo%3D&xkcb=SoBb67M3FOkXWugJWz0CbzkdCdPP&fccid=150682c5ee991596&vjs=3,Mountain State Auto Auction,"Shinnston, WV 26431",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Posted 8 days ago
218,CDL A Driver - OTR - Home Weekly,https://www.indeed.com/rc/clk?jk=1b69b45fc22aa5fe&bb=u3K7c948jR9EfxrWq5R8goSKgDdgxu17NIf98_l8_HGtWlUcS4bLIEkZhpMV7_IlQ-TPHIetSjL4vYhLhKkeeE7xEp659jebep0RnI2GOM0%3D&xkcb=SoDG67M3FOkXWugJWz0BbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,FASTEN 4 DELIVERANCE CARRIERS,"Mount Pleasant, SC 29464",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Posted 17 days ago
219,Truck Drivers Needed ~ CDL A,https://www.indeed.com/rc/clk?jk=498777267c619802&bb=u3K7c948jR9EfxrWq5R8ggP1OrzbrxdZPmSafTWdf8RHIh2VPm8RBOMfL1FQM-KeZbpqEkGBeGbI_GDXbll_-Frh6YAhtEVs6B_YQ-BL5bg%3D&xkcb=SoBy67M3FOkXWugJWz0AbzkdCdPP&fccid=eda50746caed1c48&vjs=3,"Gypsum Express, LTD","Ghent, KY 41045",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Posted 17 days ago
220,Class A CDL Drivers Needed,https://www.indeed.com/rc/clk?jk=df4fad59150ba2e8&bb=u3K7c948jR9EfxrWq5R8grn1yGIfDsEldMGzWHZctl9nqT1XY-pBWBWNDREv5UuKq99M0_IDYwKzrv94o2mH59n7Tn6aDrFTXa5J0dAHP9g%3D&xkcb=SoD867M3FOkXWugJWz0HbzkdCdPP&fccid=df5085f877920466&cmp=GroGreen-Solutions-of-Georgia&ti=Truck+Driver&vjs=3,GroGreen Solutions of Georgia,"Osyka, MS 39657",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Active 2 days ago
221,"CLASS A OTR TRUCK DRIVERS - TOP EARNERS MAKE $95,000/YEAR!",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BaKJbinS9t3RWPOS4UBwUxiARsHpHC1ZPIGPMUZ-LH4qezJDKv-EZjBDlRNr6RukUrv2UTRHF7tpKeilarGQFTaTuk_yvj72Lf4ogiRudzhrq5kJ9YRY4zII_Tv7cF96SAEGbwrF-Cd1Nj1EkvR1ENlHuYdQOXxW7UDo8zu4OGn_GXmmlnPzfhk3783nx_dF61AeWDaFVF4aFs8WoQLrwAXbuxCe7gxWn8v2MPbCq7jbi3C3_bFxJShXjHgWH-ar5jZtHn71GYRRfmnHGmcalcuBiu0rmyzG1kb323Ylkr_TFEF0u7DuYSMbZVRxpFbrMwAdCA_WRhfMb3oC3n8Lxi5mXCmApbhPW-DkBrxmufVx-xuJxoD690FphtCbJta0bWunRQg3YTUvIEdFytueHHlkXCdOMzkJ_t9Md-4K5K2CpyaY1dw7KdkLGqukyZJINmoBdby_ceK73XTDj_UMIZY0xGCjYsKt67xK8aC4_bGaB0pVcguc-nF1Ln3TsbdDlakSp627TCKKGvzrGyiJLV39lxth3pjd7VNv_BWaAeKVZ9jajvGGryVw8u9aOYri6EVnq0q-2xgVBZVK1NPxR9wI6QQeTuX7Z_yW-kILfs4_zoRo96YrIligluMfs_JszNgGFKI3jDIQRRIEDA880J_hjJlPPLByYA-rVhj3mUU_9nfbM7Dn-2KJ5CzERd5Vg5C2O2MxG3_s5sozG-SWy0l97BaQtIzIipENkzFiPI8aG5EbRghJ8yw_8iwLjg3Gjv_cTR4jswj5wrShy9Alf8iGYeCZ3zYyl_chepbVEkA4xkadpGlx-TIOS2ANmiTJaamAOMHx8H2BGGeAdjHbOemNiiqxXUb4oRbJKXM04D79uCpyb0OZEUDLBz-dJVxTHmBIl0KBXzJIcdgnijmKLFDGRrU6EZ9-XTJC_ZjgBpkRxCNJxJ_QsadslxZOj65JIxBtK_Z3mOsc9ny0zkZTeEueHzUsL102Y=&xkcb=SoC86_M3FOkXWugJWz0GbzkdCdPP&p=13&fvj=0&vjs=3,American Central Transport,"The Woodlands, TX","Up to $80,000 a year","['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Posted 14 days ago
222,Hopper Bottom Truck Driver,https://www.indeed.com/rc/clk?jk=a84ad33b834e8c41&bb=u3K7c948jR9EfxrWq5R8gmR3s3vYBTgRUKhBhCgRscYNO1DWDewbJBTbOe_ILGrVNFEFIH72Lh937_sjff2WhY8wtEoZVJSpiUNeolWDdJc%3D&xkcb=SoDV67M3FOkXWugJWz0FbzkdCdPP&fccid=945a95670f3c66b9&cmp=Outback-Topsoil&ti=Truck+Driver&vjs=3,Outback Topsoil,"Grace, ID 83241",,"['Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off']",Active 1 day ago
223,CDL A Drivers jobs in United States,,,,,,
224,Hopper Bottom Truck Driver,https://www.indeed.com/rc/clk?jk=a84ad33b834e8c41&bb=lfe9ecy5UftLwcEujo9_rDW1gdNvt3XD2db4ziKs3MmNqP9-xAHAakpjh9sbur6g-BtrQkLcglC8vbDgc7MRTC3o87cMdlkzoemNpk2I31g%3D&xkcb=SoDz67M3FOkWeQR1FB0LbzkdCdPP&fccid=945a95670f3c66b9&cmp=Outback-Topsoil&ti=Truck+Driver&vjs=3,Outback Topsoil,"Grace, ID 83241",,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Active 1 day ago
225,Class A Delivery Drver,https://www.indeed.com/rc/clk?jk=e8a85c37de2f9c1b&bb=lfe9ecy5UftLwcEujo9_rJLM7yVHO2GeMf1nqupt26hnWsDnCg7FaCallneEOaMyNBe3m-HdIg7X5a5buSxgWVQMDCAy3zgCT2nET5yxH5Y%3D&xkcb=SoBH67M3FOkWeQR1FB0KbzkdCdPP&fccid=ffbe928923acd35a&vjs=3,PFG Customized,"Shafter, CA 93263",,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Posted 1 day ago
226,Driver with CDL A - Near Omaha NE,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BHLihOGSsMN83uGECWLpz6oR8-B9QAyyjff562GmH1JoUw5cZTR0rxDCHwjWdguIZWyjh5TZB9UE9ned3wnNxpJw0qtNCRbXnnUkiBgXEhQZeBGdxhItkYlAxGUCA8hbSPRD3sM0RGbesn_zOdiCaT0P5KdesA7DVgtEjtxcLUgr869v2_hVyw5-zZeqYg5y3oEHV2aYJEJXQtlEpGA_TVW0QxsikMbXuLbspxY-8hFy9_RrY6L1vdBqspoGlbAeNrc8-1yzoMb2gTNpc2VjlpSWWE8QKy4NCyKMlXpPagnLEHNTYwOMY2S9amM4cZQw5GO6l0vRgLLr7HKpGKiAvis17tELgz7vET--UgALa5AWLQQ5VHfyXU-VkMatp44KjO7V3nP6Q07AXTMzGzwi88XIL0jn1Ljbv8hGBKZMkYqFUa3uaJx3CPG-EL0xyXRwUHuaAzSnwDQQAhowNPCFF08TE_Q5YJipmUt0y3qlXcagiBYIFXMeqd8cIKZtla8OEj6y1ejETkl6wHsaL9DVU32eukh-EIsaWngAPRcSR1w_MBU-yW6lV2N7cYSdU_2BcDia82GL0k84uHzJFfS0QCoe93oXPuxhF1wZpwvA3j31ufPVqXCABjLgoAgTYQK0s=&xkcb=SoAu6_M3FOkWeQR1FB0JbzkdCdPP&p=2&fvj=1&vjs=3,Dedicated Transportation Services (DTS),"Omaha, NE",$0.58 - $0.72 per mile,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Active Just posted
227,OTR - CDL-A Flatbed Truck Driver w/ Moffett- Home Depot Contract,https://www.indeed.com/rc/clk?jk=e84182f2a52917b4&bb=lfe9ecy5UftLwcEujo9_rPu-xNe_8jW2QhrQtrrGGkoSLXJPvAbsV_IWuIwbiaPvmQ4GBTQ_uJUGs-Vgi7AnUW_7iKXSvPF6pgqOJTiNUNw%3D&xkcb=SoBu67M3FOkWeQR1FB0IbzkdCdPP&fccid=e3f2d10944e92b40&cmp=TMC-Transport-%2526-Logistics&ti=Truck+Driver&vjs=3,TMC Transport & Logistics LLC,"Cordele, GA",,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Active 3 days ago
228,US Mail/Freight Driver Nashville Based,https://www.indeed.com/rc/clk?jk=c5d9f2af6dba6942&bb=lfe9ecy5UftLwcEujo9_rO02WvWyWSoKrt3Wd55vrL9Z2jlESq-x8x8St24Kb2YuFN5dpgRnEEWp5I-CMX7YFWg3n8MKeDFuFXFA-vUn8lk%3D&xkcb=SoDg67M3FOkWeQR1FB0PbzkdCdPP&fccid=3dc8a8a4951d1d50&vjs=3,Sadler Brothers Trucking,"Nashville, TN 37210",,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Posted 2 days ago
229,OTR Class A CDL TEAM Drivers 1099,https://www.indeed.com/rc/clk?jk=187f2240c360c434&bb=lfe9ecy5UftLwcEujo9_rA8CXkvukKyMTXk6WWqtXEGgb9gA8ap_M5tNglu1BQucPbTt0ZB0In43Bkw7EWwJ9tFiPMkhTEL6hcPr4_ykGM0%3D&xkcb=SoBU67M3FOkWeQR1FB0ObzkdCdPP&fccid=47bcc689c9bf3577&cmp=Karim-LLC&ti=Truck+Driver&vjs=3,Karim LLC,"Cincinnati, OH",,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Active 12 days ago
230,Truck Driver CDL Local,https://www.indeed.com/rc/clk?jk=15a418c73b41e04e&bb=lfe9ecy5UftLwcEujo9_rOZSFTt9W_AgOMxToA-mpKpjCm0erehfU8_UupdHJxLIWBd9WDDQH4ZRQ4wVrAYP6tADdijYFYAVFu0adauaIx4%3D&xkcb=SoDJ67M3FOkWeQR1FB0NbzkdCdPP&fccid=e0462dcb898d1448&vjs=3,BlueTriton Brands,"Breinigsville, PA",,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Posted 13 days ago
231,Regional CDL Driver - Home 4 -5 nights per week,https://www.indeed.com/rc/clk?jk=0219960024960634&bb=lfe9ecy5UftLwcEujo9_rHUciwO56tlNgEG1VFx-sybKIZ1e02KK0Drk2Q2o-H1pX6uC95B8z83uID00CWdo-euQHaG6Ou4zYoe72p9Dw_o%3D&xkcb=SoB967M3FOkWeQR1FB0MbzkdCdPP&fccid=6585fd3deaf010e4&cmp=Clayton-Supply-of-Tennessee&ti=Truck+Driver&vjs=3,Clayton Supply - Morristown II,"Morristown, TN",,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Active 1 day ago
232,CDL Class A Driver (Hotshot),https://www.indeed.com/rc/clk?jk=42192c7fcbbd998c&bb=lfe9ecy5UftLwcEujo9_rJLM7yVHO2GeisQ41DrhaVOC4Dgxx4FXmnVO_5C3vrMkyHaJwMGmMkYdAtdY7-067KZq9SwNhSxUlvbpQlMgzRM%3D&xkcb=SoCU67M3FOkWeQR1FB0DbzkdCdPP&fccid=2042856999094c03&cmp=BP-Trucking-and-Freight-Incorporated&ti=Truck+Driver&vjs=3,BP Trucking and Freight Incorporated,Tennessee,,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Active 2 days ago
233,CDL Class A Driver,https://www.indeed.com/rc/clk?jk=97c48b36c59e66d8&bb=lfe9ecy5UftLwcEujo9_rJJ84UY_9GSC-OqWx4x6ID5uwcDDCG-kuqEKEEtB5g4eonYI1KmTmNZ8R6zAtQzsC3fZWUt8H_xtVcYmeqWv2eQ%3D&xkcb=SoAg67M3FOkWeQR1FB0CbzkdCdPP&fccid=8332b7975bc59946&cmp=General-Packaging&ti=Truck+Driver&vjs=3,General Packaging Corporation,"Richardson, TX 75081",,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Active 2 days ago
234,Truck Driver Class A,https://www.indeed.com/rc/clk?jk=765609a9eb56498a&bb=lfe9ecy5UftLwcEujo9_rK6ehzc4qKIcBwlkPiclgDuBCItz1ILCgoDQFu_9_ImkM9r4AJb6LH65wK3joMxN-0nATI7dRHkbxxVrV-a4Kjo%3D&xkcb=SoC967M3FOkWeQR1FB0BbzkdCdPP&fccid=8931f22c48fa92e9&cmp=Logistics-drivers&ti=Truck+Driver&vjs=3,Logistics drivers,"Laredo, TX 78045",,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Active Just posted
235,CDL A Load Securement Specialist,https://www.indeed.com/rc/clk?jk=41d7ee670d2c5fb1&bb=lfe9ecy5UftLwcEujo9_rO-Jiz_8ntZVw0wLRDGrnPqfWB1mpBSVfXXxCK5MHqx0szEVL917RC6TG0sXffYeHF4oYTz6WyFCAuTYCFngCN0%3D&xkcb=SoAJ67M3FOkWeQR1FB0AbzkdCdPP&fccid=049db8b4fbc7a88c&vjs=3,E.W. Wylie,"Spring Hill, KS",,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Active 2 days ago
236,Immediate Hiring Car Hauler CDL Class A,https://www.indeed.com/rc/clk?jk=db39d2643f1d748c&bb=lfe9ecy5UftLwcEujo9_rOy7_Sj-B70Dhw_2t0I3iQmGL4A7SBH2Wfc1MB7DYXCILcjGMmpN_sJX1eCxbeOXuWNewDUGHu3A_LYLasatLh0%3D&xkcb=SoCH67M3FOkWeQR1FB0HbzkdCdPP&fccid=eb7c7e5862fa25ed&cmp=Rocco-Transit-LLc&ti=Car+Hauler&vjs=3,Rocco Transit LLC,"Fort Lauderdale, FL",,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Active 10 days ago
237,CDL A Truck Driver - Fedex Ground - Local Driving - Home Daily,https://www.indeed.com/rc/clk?jk=dfabba438c97b659&bb=lfe9ecy5UftLwcEujo9_rLwXHIbIM3VPtEJcfWpIML-38Tkbt7W-6O3_UHH06TeSsC4qzyiTDWhkEZPhJJltZ8LLlLcvgSdZfr6Kws87kTc%3D&xkcb=SoAz67M3FOkWeQR1FB0GbzkdCdPP&fccid=124decfa9b3cae42&cmp=Freeway-Logistics&ti=Truck+Driver&vjs=3,Freeway Logistics,"Stratford, CT 06615",,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Posted 30+ days ago
238,CDL-A Truck Drivers: Earn $1350-$1550/Wk and Get Home Daily!,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CGU-aS1xJJYkJ5mIkm4SoB2Fnt2p-W5W_c4f35HOGo9547Z719QL3gQFX2oQiBvzeQcGQoBGj-zVyxj3bgnRrxeVCwLekie1J5MSNoIcPHY5aDha3KY81qtgZ7TVtqTNDc8wXLzPzX9U9CnhB6r-A_9ZpNfrKRJ-UJRUxZy2LYzgjukRPFhB-TuaU1-F_oo24nN4RvLpP_p5Gl4qbSxNt9Vj_nqzRo8rirhYn_24-VnKacFgMisxjjvNut4vRM4lAjldR1dEPYbUmGpiOhTeQmUfHT4GUZ6BaaNoWqyBwpqf65Uq9mordRxssZW1Zyds51gPfofzV8Z4LPV2-F1k5NSrGtD_ZnC2gx4C2dfRFxoeYS1ch8R4fAI1RFp80UxEgyccQimHIwaGcPe0JGM1aYvb1errU5sSS8yBLwUq8OsxE9M30pGvoHxq9jMuqHeS6CU6MIwftOMU52iJVcaqELy6r3d2YTUKJ_j6soN9IAVu8F6zm7AmP9w3TQNRqs0_r15YImCWoNA_QgMsIvdBPckaxVwVIiZwwwyI5gAwK3GBEuGp4Pbg4D466DVcY-LlcZGLKXVq3y60BIZtjCgO9S530vguQz3adfova2fuNdv1q--0y0V2lM_bT2x-wxDFiEI9U1b9_3zxONisdWWIE048moWtNLivcIXDQ2-PWK37ylzbAbxmv_&xkcb=SoBa6_M3FOkWeQR1FB0FbzkdCdPP&p=14&fvj=0&vjs=3,Integrated Services Incorporated,"Muncie, IN",,"['$0.58 - $0.72 per mile', 'Full-time', 'Home time +1']",Posted 23 days ago
239,CDL A Drivers jobs in United States,,,,,,
240,CDL A Load Securement Specialist,https://www.indeed.com/rc/clk?jk=41d7ee670d2c5fb1&bb=XZOwLPv_aric6oFia0oojarAXRCWPcNUYcdaGMezCiB-wII4KczkEZ3HFHZ-tEYyILjFsBneWxc_v-xJ1HP97y8ICK2sWbXd1TAE-8C-Quw%3D&xkcb=SoB767M3FOkU4gwSIR0LbzkdCdPP&fccid=049db8b4fbc7a88c&vjs=3,E.W. Wylie,"Spring Hill, KS",,"['$25 - $28 an hour', 'Full-time', 'Home daily +1', 'Paid time off']",Active 2 days ago
241,Immediate Hiring Car Hauler CDL Class A,https://www.indeed.com/rc/clk?jk=db39d2643f1d748c&bb=XZOwLPv_aric6oFia0oojXWvonM_L0Q_amvLZryIxke3IeHcdYgG99BeLIUFDgp-WwGhVLinvYtZWC8hkEq9iQtCSSge4RCWGTSKkRos0V8%3D&xkcb=SoDP67M3FOkU4gwSIR0KbzkdCdPP&fccid=eb7c7e5862fa25ed&cmp=Rocco-Transit-LLc&ti=Car+Hauler&vjs=3,Rocco Transit LLC,"Fort Lauderdale, FL",,"['$25 - $28 an hour', 'Full-time', 'Home daily +1', 'Paid time off']",Active 10 days ago
242,CDL A Truck Driver - Fedex Ground - Local Driving - Home Daily,https://www.indeed.com/rc/clk?jk=dfabba438c97b659&bb=XZOwLPv_aric6oFia0oojZcrb2FHSPQMUoH9bmwpIWpXPSL-4iMpDSF7sp5XWcoBVUVElHzg5BSidGZIpI5JO2-BNFtRYgb7MFZu302wKBM%3D&xkcb=SoBS67M3FOkU4gwSIR0JbzkdCdPP&fccid=124decfa9b3cae42&cmp=Freeway-Logistics&ti=Truck+Driver&vjs=3,Freeway Logistics,"Stratford, CT 06615",,"['$25 - $28 an hour', 'Full-time', 'Home daily +1', 'Paid time off']",Posted 30+ days ago
243,Truck Driver Class A - Long Haul,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C4JYJNOjKanp_BrLciLXM7zzf9u9jqJ6qjoIUPksC7DOMBMpuKOI0OdmCr0uMBOqoQ5PwYTf1G67Ub0xCcRQ9NwuVcUXkR5OXLSwVqWexxRm3nnzSqomG1WmIaX6hwoZJr-GBm0c_wD-5taoYKXTyFumSD8r3ciz5-uzWIM1nD5BtAkcd5GvjK2vMTmsa6SAJbaT2QW2eW7uPpwd1pMVsuiEBlnMq_wp_rOm64-TOaiC8jl598tpDfjV2DviNdVLh9gHF1KC6bgmU4Yjy_c0pj3fNJIxE9YePAs3XEUzoS7beQaGUG85gtd6NR65wSZqWv5uS9MIuNPhW4m0CrTWO-zNzohRCWLFmtSyrvOVF9tyDU4J4BSqqOnN7gwLIeUS3k-4WyIUsxcx9LQv08abLYzh5LEg9pdNT8IbfTrRVs-U1c3YuF5VjKqOqSrxX6R4jE51NnIdSdkkx6G2JRs3-t7Vb46nbmQwi1NyDId4rBpoqCzOqAeP9u3qh_WzSVXtiQNVYMcHpkoRLuDYx64mdbFp4qKUiW1ewRn9yxKN-7rWWwU4cUccWBIht5OMkWowYBNZuuJLs0U633GskWUlZE3cWKHQaUHnk7mfGhdQQGXDy37ZF7cmxVIm70nRR8Vfo=&xkcb=SoAS6_M3FOkU4gwSIR0IbzkdCdPP&p=3&fvj=1&vjs=3,E. S. Kluft & Company,"Grand Prairie, TX 75050",$25 - $28 an hour,"['$25 - $28 an hour', 'Full-time', 'Home daily +1', 'Paid time off']",Posted 2 days ago
244,CDL A Line Haul Over the Road Driver,https://www.indeed.com/rc/clk?jk=2b5d3ee0cac5958f&bb=XZOwLPv_aric6oFia0oojabFHjJJLiorJldODb3eSNNJJBLENtKlvJY0nQeEG6DheCWWr3CplpbfXLQHURgVS66PtYJk7iJBFaYyEjralls%3D&xkcb=SoBo67M3FOkU4gwSIR0PbzkdCdPP&fccid=1af177b91378b704&vjs=3,SaBSaF Logistics,"San Bernardino, CA",,"['$25 - $28 an hour', 'Full-time', 'Home daily +1', 'Paid time off']",Posted 1 day ago
245,Expedite Driver,https://www.indeed.com/rc/clk?jk=6c90bd36330a2cdc&bb=XZOwLPv_aric6oFia0oojVWsb5Th24hHjfwfQX3Eg5o0STJ-KE7Nayu0iifpsRM7HPd89qentCAStpD07xB4PqdRgyNOZoSDYPofIJTP0sU%3D&xkcb=SoDc67M3FOkU4gwSIR0ObzkdCdPP&fccid=a7f60fd46a18fcb8&cmp=United-Group-Logistics-inc&ti=Expediter&vjs=3,United Group Logistics Inc,"Fort Lauderdale, FL",,"['$25 - $28 an hour', 'Full-time', 'Home daily +1', 'Paid time off']",Active 2 days ago
246,CDL CLASS A TEAM DRIVER – FEDEX GROUND CONTRACTOR,https://www.indeed.com/rc/clk?jk=f742574283f11a7b&bb=XZOwLPv_aric6oFia0oojUZg0fR2MxTZlDPnJG4RjGXJ-s61T8Rtwuw9gNBd7QKMCyC_5ZCzMG7q3lIWNut5w5rQ-O9d_A-57BqjjH-WAWo%3D&xkcb=SoBB67M3FOkU4gwSIR0NbzkdCdPP&fccid=bacb0e8799c3f886&cmp=Johnson-Express-Logistics-LLC&ti=Truck+Driver&vjs=3,Johnson Express Logistics Inc.,"Atlanta, GA",,"['$25 - $28 an hour', 'Full-time', 'Home daily +1', 'Paid time off']",Active 7 days ago
